"partie","player","stratCulture","stratParcelle","stratOrdreIrrig","stratSeau.x","stratSeau.y","stratSeau"
452,"p4","0.454545454545455",11,2,6,0,0
453,"p4","0.416666666666667",12,2,4,0,3
454,"p4","0.272727272727273",11,1,6,0,0
455,"p4","0.5",10,2,3,0,3
456,"p4","0.666666666666667",12,1,7,0,0
457,"p4","0.5",10,1,6,0,0
458,"p4","0.583333333333333",12,2,6,0,0
459,"p4","0.777777777777778",9,2,6,0,0
460,"p4","0.75",8,1,2,0,4
461,"p4","0.363636363636364",11,1,6,0,0
462,"p4","0.625",8,2,6,0,0
463,"p4","0.416666666666667",12,1,7,0,0
464,"p4","0.5",10,2,5,0,0
465,"p4","0.666666666666667",9,2,4,0,2
466,"p4","0.416666666666667",12,2,6,0,0
467,"p4","0.428571428571429",7,1,6,0,0
468,"p4","0.333333333333333",6,2,4,0,0
469,"p4","0.375",8,2,4,0,0
470,"p4","0.416666666666667",12,1,4,2,1
471,"p4","0.25",4,2,4,0,0
472,"p4","0.454545454545455",11,2,6,0,0
473,"p4","0.545454545454545",11,2,6,0,0
474,"p4","0.3",10,1,6,0,0
475,"p4","0.714285714285714",7,2,5,0,0
476,"p4","0.75",4,2,2,0,2
477,"p4","0.727272727272727",11,2,6,0,0
478,"p4","0.222222222222222",9,2,6,0,0
479,"p4","0.545454545454545",11,1,6,0,0
480,"p4","0.666666666666667",9,1,6,0,0
481,"p4","0.454545454545455",11,2,6,0,0
482,"p4","0.7",10,2,6,0,0
483,"p4","0.583333333333333",12,1,2,0,4
484,"p4","0.545454545454545",11,2,6,0,0
485,"p4","0.375",8,1,5,0,0
486,"p4","0.5",12,1,6,0,0
487,"p4","0.25",8,2,5,0,0
488,"p4","0.8",10,1,6,0,0
489,"p4","0.545454545454545",11,1,6,0,0
490,"p4","0.6",10,1,6,0,0
491,"p4","0.4",15,1,6,0,2
492,"p4","0.2",10,2,6,0,0
493,"p4","0.272727272727273",11,2,6,0,0
494,"p4","0.4",10,2,6,0,0
495,"p4","0.583333333333333",12,1,6,0,0
496,"p4","0.375",8,1,4,0,0
497,"p4","0.5",10,1,6,0,0
498,"p4","0.454545454545455",11,2,4,1,1
499,"p4","0.625",8,2,2,0,4
500,"p4","0.727272727272727",11,2,6,0,0
501,"p4","0.428571428571429",7,2,4,0,0
502,"p4","0.5",8,1,6,0,0
503,"p4","0.625",8,2,3,0,3
504,"p4","0.285714285714286",7,2,5,0,0
505,"p4","0.166666666666667",6,1,3,0,2
506,"p4","0.666666666666667",9,2,6,0,0
507,"p4","0.3",10,2,5,0,0
508,"p4","0.571428571428571",7,2,6,0,0
509,"p4","0.583333333333333",12,1,6,0,0
510,"p4","0.357142857142857",14,2,4,0,4
511,"p4","0.4",15,1,9,0,0
512,"p4","0.625",8,1,6,0,0
513,"p4","0.6",5,1,4,0,0
514,"p4","0.272727272727273",11,3,2,0,5
515,"p4","0.363636363636364",11,2,6,0,0
516,"p4","0.571428571428571",7,2,5,0,0
517,"p4","0.7",10,2,6,0,0
518,"p4","0.545454545454545",11,2,5,0,1
519,"p4","0.545454545454545",11,2,2,0,4
520,"p4","0.444444444444444",9,2,6,0,0
521,"p4","0.833333333333333",12,1,6,0,0
522,"p4","0.333333333333333",12,1,6,0,0
523,"p4","0.818181818181818",11,2,2,0,4
524,"p4","0.5",10,1,6,0,0
525,"p4","0.4",10,2,6,0,0
526,"p4","0.8",5,1,4,0,0
527,"p4","0.5",12,2,5,1,0
528,"p4","0.444444444444444",9,1,6,0,0
529,"p4","0.375",8,2,6,0,0
530,"p4","0.555555555555556",9,2,6,0,0
531,"p4","0.25",8,1,6,0,0
532,"p4","0.5",10,2,6,0,0
533,"p4","0.7",10,2,6,0,0
534,"p4","0.363636363636364",11,1,6,0,0
535,"p4","0.545454545454545",11,2,6,0,0
536,"p4","0.25",12,1,4,2,0
537,"p4","0.888888888888889",9,2,6,0,0
538,"p4","0.272727272727273",11,1,6,0,0
539,"p4","0.75",8,2,5,0,1
540,"p4","0.583333333333333",12,3,6,0,0
541,"p4","0.272727272727273",11,2,6,0,0
542,"p4","0.363636363636364",11,3,6,0,0
543,"p4","0.363636363636364",11,2,6,0,0
544,"p4","0.545454545454545",11,2,6,0,0
545,"p4","0.428571428571429",7,2,4,0,0
546,"p4","0.3",10,1,6,0,0
547,"p4","0.454545454545455",11,2,6,0,0
548,"p4","0.333333333333333",9,1,6,0,0
549,"p4","0.5",8,2,6,0,0
550,"p4","0.428571428571429",7,2,5,0,0
551,"p4","0.545454545454545",11,1,6,0,0
552,"p4","0.333333333333333",9,1,6,0,0
553,"p4","0.6",5,1,2,0,2
554,"p4","0.333333333333333",12,2,4,0,3
555,"p4","0.7",10,2,6,0,0
556,"p4","0.333333333333333",12,1,6,0,0
557,"p4","0.363636363636364",11,2,6,0,0
558,"p4","0.75",8,2,4,0,0
559,"p4","0.416666666666667",12,2,6,0,0
560,"p4","0.714285714285714",7,1,5,0,0
561,"p4","0.6",10,1,6,0,0
562,"p4","0.636363636363636",11,3,6,0,0
563,"p4","0.5",12,1,4,0,2
564,"p4","0.545454545454545",11,1,6,0,0
565,"p4","0.111111111111111",9,2,6,0,0
566,"p4","0.75",8,2,6,0,0
567,"p4","0.333333333333333",6,1,5,0,0
568,"p4","0.25",8,1,6,0,0
569,"p4","0.636363636363636",11,2,6,0,0
570,"p4","0.5",8,1,6,0,0
571,"p4","0.363636363636364",11,2,6,0,0
572,"p4","0.545454545454545",11,2,2,0,4
573,"p4","0.4",10,2,6,0,0
574,"p4","0.142857142857143",7,1,6,0,0
575,"p4","0.727272727272727",11,2,6,0,0
576,"p4","0.75",12,2,6,0,0
577,"p4","0.5",10,1,6,0,0
578,"p4","0.444444444444444",9,1,6,0,0
579,"p4","0.25",8,1,4,0,0
580,"p4","0.636363636363636",11,2,6,0,0
581,"p4","0.4",10,1,6,0,0
582,"p4","0.733333333333333",15,2,5,0,3
583,"p4","0.5",10,3,6,0,0
584,"p4","0.8",10,2,6,0,0
585,"p4","0.333333333333333",12,2,6,0,0
586,"p4","0.181818181818182",11,2,6,0,0
587,"p4","0.666666666666667",12,2,6,0,0
588,"p4","0.4",10,1,6,0,0
589,"p4","0.636363636363636",11,2,6,0,0
590,"p4","0.625",8,1,3,0,1
591,"p4","0.818181818181818",11,2,6,0,0
592,"p4","0.4",10,2,4,2,0
593,"p4","0.25",4,2,3,1,0
594,"p4","0.545454545454545",11,2,4,0,2
595,"p4","0.666666666666667",9,1,6,0,0
596,"p4","0.5",10,2,5,0,1
597,"p4","0.2",10,3,6,0,0
598,"p4","0.75",4,1,5,0,0
599,"p4","0.454545454545455",11,1,6,0,0
600,"p4","0.636363636363636",11,2,6,0,0
601,"p4","0.571428571428571",7,1,5,0,0
602,"p4","0.6",10,2,6,0,0
603,"p4","0.7",10,2,6,0,0
604,"p4","0.714285714285714",7,2,5,0,0
605,"p4","0.6",5,2,5,0,0
606,"p4","0.333333333333333",6,2,1,0,2
607,"p4","0.636363636363636",11,1,6,0,0
608,"p4","0.454545454545455",11,2,6,0,0
609,"p4","0.5",12,2,4,0,3
610,"p4","0.5",6,2,4,0,0
611,"p4","0.583333333333333",12,1,4,0,4
612,"p4","0.666666666666667",9,1,6,0,0
613,"p4","0.625",8,1,3,1,1
614,"p4","0.857142857142857",7,1,5,0,0
615,"p4","0.636363636363636",11,2,2,0,4
616,"p4","0.2",5,2,3,0,0
617,"p4","0.714285714285714",7,2,4,0,0
618,"p4","0.416666666666667",12,1,6,0,0
619,"p4","0.666666666666667",9,1,6,0,0
620,"p4","0.5",10,1,6,0,0
621,"p4","0.583333333333333",12,2,6,0,0
622,"p4","0.25",8,2,6,0,0
623,"p4","0.428571428571429",7,2,5,0,0
624,"p4","0.727272727272727",11,2,6,0,0
625,"p4","0.615384615384615",13,2,4,0,3
626,"p4","0.636363636363636",11,2,6,0,0
627,"p4","0.7",10,1,6,0,0
628,"p4","0.666666666666667",9,2,5,0,0
629,"p4","0.545454545454545",11,2,6,0,0
630,"p4","0.454545454545455",11,1,6,0,0
631,"p4","0.333333333333333",6,2,4,0,0
632,"p4","0.666666666666667",9,1,6,0,0
633,"p4","0.75",12,2,6,0,0
634,"p4","0.375",8,1,6,0,0
635,"p4","0.6",5,3,4,0,0
636,"p4","0.4",10,3,6,0,0
637,"p4","0.545454545454545",11,2,6,0,0
638,"p4","0.636363636363636",11,1,6,0,0
639,"p4","0.714285714285714",7,1,6,0,0
640,"p4","0.727272727272727",11,1,4,2,0
641,"p4","0.25",8,2,6,0,0
642,"p4","0.636363636363636",11,1,4,0,2
643,"p4","0.25",8,1,3,1,2
644,"p4","0.636363636363636",11,1,6,0,0
645,"p4","0.181818181818182",11,2,3,0,3
646,"p4","0.6",10,2,5,1,0
647,"p4","0.7",10,1,6,0,0
648,"p4","0.545454545454545",11,2,6,0,0
649,"p4","0.5",6,1,5,0,0
650,"p4","0.166666666666667",6,2,2,0,2
651,"p4","0.363636363636364",11,1,6,0,0
652,"p4","0.7",10,2,6,0,0
653,"p4","0.272727272727273",11,2,6,0,0
654,"p4","0.2",10,2,2,0,4
655,"p4","0.3",10,1,4,0,2
656,"p4","0.875",8,1,6,0,0
657,"p4","0.2",5,2,2,0,1
658,"p4","0",5,1,3,0,1
659,"p4","0.6",10,3,6,0,0
660,"p4","0.545454545454545",11,2,6,0,0
661,"p4","0.545454545454545",11,2,6,0,0
662,"p4","0.363636363636364",11,2,6,0,0
663,"p4","0.6",10,2,6,0,0
664,"p4","0.555555555555556",9,3,5,0,0
665,"p4","0.625",8,1,6,0,0
666,"p4","0.454545454545455",11,2,6,0,0
667,"p4","0.363636363636364",11,3,2,0,4
668,"p4","0.375",8,2,6,0,0
669,"p4","0.454545454545455",11,1,6,0,0
670,"p4","0.727272727272727",11,1,6,0,0
671,"p4","0.2",10,1,4,0,2
672,"p4","0.333333333333333",9,2,5,0,0
673,"p4","0.6",10,1,3,0,3
674,"p4","0.625",8,2,6,0,0
675,"p4","0.571428571428571",14,1,9,0,0
676,"p4","0.363636363636364",11,3,6,0,0
677,"p4","0.5",16,1,5,2,2
678,"p4","0.5",4,2,4,0,0
679,"p4","0.428571428571429",7,3,3,0,1
680,"p4","0.2",10,2,6,0,0
681,"p4","0.545454545454545",11,1,5,0,1
682,"p4","0.6",10,1,6,0,0
683,"p4","0.769230769230769",13,2,2,0,6
684,"p4","0.5",8,2,5,0,0
685,"p4","0.181818181818182",11,2,6,0,0
686,"p4","0.666666666666667",9,2,6,0,0
687,"p4","0.636363636363636",11,2,6,0,0
688,"p4","0.666666666666667",9,2,6,0,0
689,"p4","0.363636363636364",11,1,5,0,1
690,"p4","0.5",8,1,6,0,0
691,"p4","0.666666666666667",6,2,4,0,0
692,"p4","0.5",10,1,6,0,0
693,"p4","0.363636363636364",11,2,6,0,2
694,"p4","0.375",8,2,2,0,3
695,"p4","0.666666666666667",12,1,6,0,0
696,"p4","0.272727272727273",11,2,2,2,2
697,"p4","0.5",6,2,5,0,0
698,"p4","0.444444444444444",9,1,6,0,0
699,"p4","0.727272727272727",11,2,6,0,0
700,"p4","0.6",10,2,6,0,0
701,"p4","0.7",10,1,2,0,4
702,"p4","0.333333333333333",9,2,6,0,0
703,"p4","0.583333333333333",12,2,6,0,0
704,"p4","0.636363636363636",11,2,6,0,0
705,"p4","0.5",14,1,6,0,2
706,"p4","0.285714285714286",7,2,5,0,0
707,"p4","0.444444444444444",9,2,6,0,0
708,"p4","0.6",10,2,3,0,3
709,"p4","0.5",12,2,6,0,0
710,"p4","0.5",14,2,6,1,1
711,"p4","0.4",5,1,2,0,2
712,"p4","0.5",10,2,6,0,0
713,"p4","0.1",10,1,6,0,0
714,"p4","0.333333333333333",12,2,2,0,5
715,"p4","0.8",10,2,4,0,2
716,"p4","0.5",10,2,6,0,0
717,"p4","0.555555555555556",9,2,6,0,0
718,"p4","0.5",10,2,6,0,0
719,"p4","0.4",5,3,2,0,2
720,"p4","0.333333333333333",9,2,6,0,0
721,"p4","0.583333333333333",12,2,6,0,0
722,"p4","0.7",10,2,6,0,0
723,"p4","0.25",12,2,6,0,0
724,"p4","0.5",10,2,3,0,3
725,"p4","0.666666666666667",9,2,5,0,0
726,"p4","0.75",4,1,2,0,2
727,"p4","0.307692307692308",13,1,3,0,4
728,"p4","0.2",10,3,6,0,0
729,"p4","0.625",8,2,4,0,0
730,"p4","0.454545454545455",11,2,4,1,1
731,"p4","0.555555555555556",9,2,5,0,0
732,"p4","0.4",10,1,4,1,1
733,"p4","0.9",10,2,6,0,0
734,"p4","0.833333333333333",6,1,4,0,0
735,"p4","0.647058823529412",17,2,9,0,0
736,"p4","0.470588235294118",17,2,4,0,5
737,"p4","0.5",12,2,6,0,0
738,"p4","0.5",8,2,4,0,0
739,"p4","0.6",10,2,6,0,0
740,"p4","0.5",12,2,6,0,0
741,"p4","0.714285714285714",7,2,5,0,0
742,"p4","0.428571428571429",7,1,6,0,0
743,"p4","0.555555555555556",9,2,6,0,0
744,"p4","0.555555555555556",9,2,6,0,0
745,"p4","0.555555555555556",9,1,6,0,0
746,"p4","0.555555555555556",9,2,6,0,0
747,"p4","0.5",12,2,6,0,0
748,"p4","0.625",8,1,3,2,0
749,"p4","0.555555555555556",9,2,6,0,0
750,"p4","0.454545454545455",11,1,6,0,0
751,"p4","0.5",12,2,4,3,0
752,"p4","0.5",16,2,5,3,0
753,"p4","0.5",10,1,5,0,0
754,"p4","0.538461538461538",13,2,5,0,2
755,"p4","0.636363636363636",11,1,6,0,0
756,"p4","0.416666666666667",12,2,6,0,0
757,"p4","0.571428571428571",7,1,5,0,0
758,"p4","0.4",10,1,6,0,0
759,"p4","0.363636363636364",11,2,6,0,0
760,"p4","0.416666666666667",12,1,2,0,4
761,"p4","0.625",8,2,5,0,0
762,"p4","0.545454545454545",11,2,6,0,0
763,"p4","0.5",8,1,6,0,0
764,"p4","0.555555555555556",9,2,3,0,3
765,"p4","0.5",10,1,6,0,0
766,"p4","0.8",5,2,3,0,0
767,"p4","0.3",10,2,6,0,0
768,"p4","0.5",12,2,6,0,0
769,"p4","0.222222222222222",9,2,6,0,0
770,"p4","0.5",12,2,6,0,0
771,"p4","0.166666666666667",6,2,4,0,0
772,"p4","0.625",8,1,5,0,0
773,"p4","0.666666666666667",6,1,5,0,0
774,"p4","0.625",8,2,3,0,2
775,"p4","0.4",10,1,6,0,0
776,"p4","0.5",12,2,6,0,0
777,"p4","0.5",10,2,6,0,0
778,"p4","0.7",10,1,3,0,3
779,"p4","0.7",10,2,6,0,0
780,"p4","0.636363636363636",11,2,6,0,0
781,"p4","0.416666666666667",12,2,4,1,1
782,"p4","0.333333333333333",6,1,3,0,1
783,"p4","0.727272727272727",11,1,6,0,0
784,"p4","0.375",8,1,6,0,0
785,"p4","0.545454545454545",11,3,6,0,0
786,"p4","0.416666666666667",12,2,6,0,0
787,"p4","0.5",12,2,6,0,0
788,"p4","0.777777777777778",9,1,6,0,0
789,"p4","0.363636363636364",11,2,6,0,0
790,"p4","0.428571428571429",7,1,5,0,0
791,"p4","0.454545454545455",11,2,5,1,1
792,"p4","0.363636363636364",11,1,6,0,0
793,"p4","0.428571428571429",14,2,5,0,3
794,"p4","0.25",8,1,6,0,0
795,"p4","0.444444444444444",9,1,4,0,3
796,"p4","0.636363636363636",11,1,2,0,4
797,"p4","0.454545454545455",11,2,6,0,0
798,"p4","0.4",10,2,6,0,0
799,"p4","0.3",10,1,6,0,0
800,"p4","0.6",10,2,6,0,0
801,"p4","0.75",12,2,6,0,0
802,"p4","0.545454545454545",11,2,6,0,0
803,"p4","0.0909090909090909",11,2,6,0,0
804,"p4","0.333333333333333",6,2,2,0,1
805,"p4","0.375",8,3,3,0,3
806,"p4","0.714285714285714",7,2,2,1,1
807,"p4","0.333333333333333",9,2,6,0,0
808,"p4","0.454545454545455",11,1,2,0,4
809,"p4","0.416666666666667",12,2,6,0,0
810,"p4","0.357142857142857",14,2,6,0,2
811,"p4","0.636363636363636",11,2,6,0,0
812,"p4","1",8,2,6,0,0
813,"p4","0.444444444444444",9,1,5,0,1
814,"p4","0.545454545454545",11,2,6,0,0
815,"p4","0.555555555555556",9,2,6,0,0
816,"p4","1",6,2,4,0,0
817,"p4","0.545454545454545",11,2,6,0,0
818,"p4","0.444444444444444",9,1,6,0,0
819,"p4","0.3",10,3,5,0,1
820,"p4","0.454545454545455",11,2,6,0,0
821,"p4","0.5",4,1,4,0,0
822,"p4","0.75",8,2,6,0,0
823,"p4","0.75",12,3,6,0,0
824,"p4","0.7",10,2,3,0,3
825,"p4","0.6875",16,3,9,0,0
826,"p4","0.5",10,2,5,0,0
827,"p4","0.6",10,2,6,0,1
828,"p4","0.153846153846154",13,2,4,0,3
829,"p4","0.5",10,2,6,0,0
830,"p4","0.636363636363636",11,1,6,0,0
831,"p4","0.555555555555556",9,2,6,0,0
832,"p4","0.363636363636364",11,2,6,0,0
833,"p4","0.4",10,1,6,0,0
834,"p4","0.5",6,2,3,0,1
835,"p4","0.5",8,2,4,0,0
836,"p4","0.7",10,1,6,0,0
837,"p4","0.636363636363636",11,2,6,0,0
838,"p4","0.444444444444444",9,1,6,0,0
839,"p4","0.583333333333333",12,2,6,0,0
840,"p4","0.625",8,1,6,0,0
841,"p4","0.5",10,2,2,2,2
842,"p4","0.833333333333333",12,2,6,0,0
843,"p4","0.6",10,2,4,1,1
844,"p4","0.3",10,1,6,0,0
845,"p4","0.666666666666667",9,1,5,0,0
846,"p4","0.5",12,2,6,0,0
847,"p4","0.818181818181818",11,1,6,0,0
848,"p4","0.444444444444444",9,2,6,0,0
849,"p4","0.5",10,2,6,0,0
850,"p4","0.818181818181818",11,2,3,0,3
851,"p4","0.555555555555556",9,1,6,0,0
852,"p4","0.363636363636364",11,2,6,0,0
853,"p4","0.4",10,3,6,0,0
854,"p4","0.333333333333333",9,2,6,0,0
855,"p4","0.333333333333333",9,1,6,0,0
856,"p4","0.166666666666667",6,1,4,0,0
857,"p4","0.4",10,1,6,0,0
858,"p4","0.461538461538462",13,2,6,0,1
859,"p4","0.454545454545455",11,2,6,0,0
860,"p4","0.5",8,1,4,0,2
861,"p4","0.5",12,3,5,1,0
862,"p4","0.4",10,2,6,0,0
863,"p4","0.5",10,2,6,0,0
864,"p4","0.666666666666667",3,2,5,0,0
865,"p4","0.384615384615385",13,1,5,1,1
866,"p4","0.571428571428571",7,2,5,0,0
867,"p4","0.666666666666667",9,1,6,0,0
868,"p4","0.5",10,3,6,0,0
869,"p4","0.416666666666667",12,2,6,0,0
870,"p4","0.714285714285714",7,2,3,0,1
871,"p4","0.5",8,2,5,0,0
872,"p4","0.7",10,2,6,0,0
873,"p4","0.454545454545455",11,2,6,0,0
874,"p4","0.7",10,1,6,0,0
875,"p4","0.5",10,2,6,0,0
876,"p4","0.416666666666667",12,2,6,0,0
877,"p4","0.444444444444444",9,2,6,0,0
878,"p4","0.583333333333333",12,1,2,2,2
879,"p4","0.416666666666667",12,1,4,0,3
880,"p4","0.454545454545455",11,2,3,0,3
881,"p4","0.625",8,1,6,0,0
882,"p4","0.416666666666667",12,1,6,0,0
883,"p4","0.375",8,2,2,4,0
884,"p4","0.4",15,2,5,1,2
885,"p4","0.545454545454545",11,2,6,0,0
886,"p4","0.6",10,2,6,0,0
887,"p4","0.454545454545455",11,2,4,0,3
888,"p4","0.571428571428571",7,1,5,0,0
889,"p4","0.416666666666667",12,2,6,0,0
890,"p4","0.6",10,1,6,0,0
891,"p4","0.375",8,2,6,0,0
892,"p4","0.5",12,1,7,0,0
893,"p4","0.555555555555556",9,2,6,0,0
894,"p4","0.9",10,2,6,0,0
895,"p4","0.5",4,1,3,1,0
896,"p4","0.636363636363636",11,2,6,0,0
897,"p4","0.636363636363636",11,2,5,0,1
898,"p4","0.545454545454545",11,1,6,0,0
899,"p4","0.545454545454545",11,3,6,0,0
900,"p4","0.454545454545455",11,1,6,0,0
1,"pluie","20-6",NA,NA,NA,NA,NA
2,"pluie","20-6",NA,NA,NA,NA,NA
3,"pluie","20-6",NA,NA,NA,NA,NA
4,"pluie","20-6",NA,NA,NA,NA,NA
5,"pluie","20-6",NA,NA,NA,NA,NA
6,"pluie","20-6",NA,NA,NA,NA,NA
7,"pluie","20-6",NA,NA,NA,NA,NA
8,"pluie","20-6",NA,NA,NA,NA,NA
9,"pluie","20-6",NA,NA,NA,NA,NA
10,"pluie","20-6",NA,NA,NA,NA,NA
11,"pluie","20-6",NA,NA,NA,NA,NA
12,"pluie","20-6",NA,NA,NA,NA,NA
13,"pluie","20-6",NA,NA,NA,NA,NA
14,"pluie","20-6",NA,NA,NA,NA,NA
15,"pluie","20-6",NA,NA,NA,NA,NA
16,"pluie","20-6",NA,NA,NA,NA,NA
17,"pluie","20-6",NA,NA,NA,NA,NA
18,"pluie","20-6",NA,NA,NA,NA,NA
19,"pluie","20-6",NA,NA,NA,NA,NA
20,"pluie","20-6",NA,NA,NA,NA,NA
21,"pluie","20-6",NA,NA,NA,NA,NA
22,"pluie","20-6",NA,NA,NA,NA,NA
23,"pluie","20-6",NA,NA,NA,NA,NA
24,"pluie","20-6",NA,NA,NA,NA,NA
25,"pluie","20-6",NA,NA,NA,NA,NA
26,"pluie","20-6",NA,NA,NA,NA,NA
27,"pluie","20-6",NA,NA,NA,NA,NA
28,"pluie","20-6",NA,NA,NA,NA,NA
29,"pluie","20-6",NA,NA,NA,NA,NA
30,"pluie","20-6",NA,NA,NA,NA,NA
31,"pluie","20-6",NA,NA,NA,NA,NA
32,"pluie","20-6",NA,NA,NA,NA,NA
33,"pluie","20-6",NA,NA,NA,NA,NA
34,"pluie","20-6",NA,NA,NA,NA,NA
35,"pluie","20-6",NA,NA,NA,NA,NA
36,"pluie","20-6",NA,NA,NA,NA,NA
37,"pluie","20-6",NA,NA,NA,NA,NA
38,"pluie","20-6",NA,NA,NA,NA,NA
39,"pluie","20-6",NA,NA,NA,NA,NA
40,"pluie","20-6",NA,NA,NA,NA,NA
41,"pluie","20-6",NA,NA,NA,NA,NA
42,"pluie","20-6",NA,NA,NA,NA,NA
43,"pluie","20-6",NA,NA,NA,NA,NA
44,"pluie","20-6",NA,NA,NA,NA,NA
45,"pluie","20-6",NA,NA,NA,NA,NA
46,"pluie","20-6",NA,NA,NA,NA,NA
47,"pluie","20-6",NA,NA,NA,NA,NA
48,"pluie","20-6",NA,NA,NA,NA,NA
49,"pluie","20-6",NA,NA,NA,NA,NA
50,"pluie","20-6",NA,NA,NA,NA,NA
51,"pluie","20-6",NA,NA,NA,NA,NA
52,"pluie","20-6",NA,NA,NA,NA,NA
53,"pluie","20-6",NA,NA,NA,NA,NA
54,"pluie","20-6",NA,NA,NA,NA,NA
55,"pluie","20-6",NA,NA,NA,NA,NA
56,"pluie","20-6",NA,NA,NA,NA,NA
57,"pluie","20-6",NA,NA,NA,NA,NA
58,"pluie","20-6",NA,NA,NA,NA,NA
59,"pluie","20-6",NA,NA,NA,NA,NA
60,"pluie","20-6",NA,NA,NA,NA,NA
61,"pluie","20-6",NA,NA,NA,NA,NA
62,"pluie","20-6",NA,NA,NA,NA,NA
63,"pluie","20-6",NA,NA,NA,NA,NA
64,"pluie","20-6",NA,NA,NA,NA,NA
65,"pluie","20-6",NA,NA,NA,NA,NA
66,"pluie","20-6",NA,NA,NA,NA,NA
67,"pluie","20-6",NA,NA,NA,NA,NA
68,"pluie","20-6",NA,NA,NA,NA,NA
69,"pluie","20-6",NA,NA,NA,NA,NA
70,"pluie","20-6",NA,NA,NA,NA,NA
71,"pluie","20-6",NA,NA,NA,NA,NA
72,"pluie","20-6",NA,NA,NA,NA,NA
73,"pluie","20-6",NA,NA,NA,NA,NA
74,"pluie","20-6",NA,NA,NA,NA,NA
75,"pluie","20-6",NA,NA,NA,NA,NA
76,"pluie","20-6",NA,NA,NA,NA,NA
77,"pluie","20-6",NA,NA,NA,NA,NA
78,"pluie","20-6",NA,NA,NA,NA,NA
79,"pluie","20-6",NA,NA,NA,NA,NA
80,"pluie","20-6",NA,NA,NA,NA,NA
81,"pluie","20-6",NA,NA,NA,NA,NA
82,"pluie","20-6",NA,NA,NA,NA,NA
83,"pluie","20-6",NA,NA,NA,NA,NA
84,"pluie","20-6",NA,NA,NA,NA,NA
85,"pluie","20-6",NA,NA,NA,NA,NA
86,"pluie","20-6",NA,NA,NA,NA,NA
87,"pluie","20-6",NA,NA,NA,NA,NA
88,"pluie","20-6",NA,NA,NA,NA,NA
89,"pluie","20-6",NA,NA,NA,NA,NA
90,"pluie","20-6",NA,NA,NA,NA,NA
91,"pluie","20-6",NA,NA,NA,NA,NA
92,"pluie","20-6",NA,NA,NA,NA,NA
93,"pluie","20-6",NA,NA,NA,NA,NA
94,"pluie","20-6",NA,NA,NA,NA,NA
95,"pluie","20-6",NA,NA,NA,NA,NA
96,"pluie","20-6",NA,NA,NA,NA,NA
97,"pluie","20-6",NA,NA,NA,NA,NA
98,"pluie","20-6",NA,NA,NA,NA,NA
99,"pluie","20-6",NA,NA,NA,NA,NA
100,"pluie","20-6",NA,NA,NA,NA,NA
101,"pluie","20-6",NA,NA,NA,NA,NA
102,"pluie","20-6",NA,NA,NA,NA,NA
103,"pluie","20-6",NA,NA,NA,NA,NA
104,"pluie","20-6",NA,NA,NA,NA,NA
105,"pluie","20-6",NA,NA,NA,NA,NA
106,"pluie","20-6",NA,NA,NA,NA,NA
107,"pluie","20-6",NA,NA,NA,NA,NA
108,"pluie","20-6",NA,NA,NA,NA,NA
109,"pluie","20-6",NA,NA,NA,NA,NA
110,"pluie","20-6",NA,NA,NA,NA,NA
111,"pluie","20-6",NA,NA,NA,NA,NA
112,"pluie","20-6",NA,NA,NA,NA,NA
113,"pluie","20-6",NA,NA,NA,NA,NA
114,"pluie","20-6",NA,NA,NA,NA,NA
115,"pluie","20-6",NA,NA,NA,NA,NA
116,"pluie","20-6",NA,NA,NA,NA,NA
117,"pluie","20-6",NA,NA,NA,NA,NA
118,"pluie","20-6",NA,NA,NA,NA,NA
119,"pluie","20-6",NA,NA,NA,NA,NA
120,"pluie","20-6",NA,NA,NA,NA,NA
121,"pluie","20-6",NA,NA,NA,NA,NA
122,"pluie","20-6",NA,NA,NA,NA,NA
123,"pluie","20-6",NA,NA,NA,NA,NA
124,"pluie","20-6",NA,NA,NA,NA,NA
125,"pluie","20-6",NA,NA,NA,NA,NA
126,"pluie","20-6",NA,NA,NA,NA,NA
127,"pluie","20-6",NA,NA,NA,NA,NA
128,"pluie","20-6",NA,NA,NA,NA,NA
129,"pluie","20-6",NA,NA,NA,NA,NA
130,"pluie","20-6",NA,NA,NA,NA,NA
131,"pluie","20-6",NA,NA,NA,NA,NA
132,"pluie","20-6",NA,NA,NA,NA,NA
133,"pluie","20-6",NA,NA,NA,NA,NA
134,"pluie","20-6",NA,NA,NA,NA,NA
135,"pluie","20-6",NA,NA,NA,NA,NA
136,"pluie","20-6",NA,NA,NA,NA,NA
137,"pluie","20-6",NA,NA,NA,NA,NA
138,"pluie","20-6",NA,NA,NA,NA,NA
139,"pluie","20-6",NA,NA,NA,NA,NA
140,"pluie","20-6",NA,NA,NA,NA,NA
141,"pluie","20-6",NA,NA,NA,NA,NA
142,"pluie","20-6",NA,NA,NA,NA,NA
143,"pluie","20-6",NA,NA,NA,NA,NA
144,"pluie","20-6",NA,NA,NA,NA,NA
145,"pluie","20-6",NA,NA,NA,NA,NA
146,"pluie","20-6",NA,NA,NA,NA,NA
147,"pluie","20-6",NA,NA,NA,NA,NA
148,"pluie","20-6",NA,NA,NA,NA,NA
149,"pluie","20-6",NA,NA,NA,NA,NA
150,"pluie","20-6",NA,NA,NA,NA,NA
151,"pluie","20-6",NA,NA,NA,NA,NA
152,"pluie","20-6",NA,NA,NA,NA,NA
